Core name,Latitude(decimal degrees),Longitude (decimal degrees),Water depth (m),Depth in core (m),"Age (ka), QUEST age model",Planktonic and/or benthic species,d18O (benthic),d13C (benthic)
KN11002-0050PG,4.865,-43.205,3995,1,38.3,C. wuellerstorfi,3.17,0.17
KN11002-0050PG,4.865,-43.205,3995,1,38.3,C. wuellerstorfi,3.79,0.11
KN11002-0050PG,4.865,-43.205,3995,1.03,39.09090909,C. wuellerstorfi,3.86,0.26
KN11002-0050PG,4.865,-43.205,3995,1.07,40.14545455,C. wuellerstorfi,3.71,0.76
KN11002-0050PG,4.865,-43.205,3995,1.1,40.93636364,C. wuellerstorfi,3.59,0.68
KN11002-0050PG,4.865,-43.205,3995,1.13,41.72727273,C. wuellerstorfi,4.29,0.76
KN11002-0050PG,4.865,-43.205,3995,1.13,41.72727273,C. wuellerstorfi,3.78,0.43
KN11002-0050PG,4.865,-43.205,3995,1.17,42.78181818,C. wuellerstorfi,3.71,0.55
KN11002-0050PG,4.865,-43.205,3995,1.2,43.57272727,C. wuellerstorfi,3.8,0.33
KN11002-0050PG,4.865,-43.205,3995,1.23,44.36363636,C. wuellerstorfi,3.23,0.37
KN11002-0050PG,4.865,-43.205,3995,1.23,44.36363636,C. wuellerstorfi,4.26,0.49
KN11002-0050PG,4.865,-43.205,3995,1.23,44.36363636,C. wuellerstorfi,4.05,0.34
KN11002-0050PG,4.865,-43.205,3995,1.27,45.41818182,C. wuellerstorfi,3.65,0.6
KN11002-0050PG,4.865,-43.205,3995,1.3,46.20909091,C. wuellerstorfi,3.74,0.6
KN11002-0050PG,4.865,-43.205,3995,1.33,47,C. wuellerstorfi,3.89,0.75
KN11002-0050PG,4.865,-43.205,3995,1.33,47,C. wuellerstorfi,4.07,0.65
KN11002-0071PG,4.363,-43.697,3164,0.01,1.1,C. wuellerstorfi,2.44,1.2
KN11002-0071PG,4.363,-43.697,3164,0.01,1.1,C. wuellerstorfi,2.16,1.22
KN11002-0071PG,4.363,-43.697,3164,0.01,1.1,C. wuellerstorfi,2.35,1.2
KN11002-0071PG,4.363,-43.697,3164,0.07,3.5,C. wuellerstorfi,2.22,0.99
KN11002-0071PG,4.363,-43.697,3164,0.07,3.5,C. wuellerstorfi,2.19,0.98
KN11002-0071PG,4.363,-43.697,3164,0.1,7,C. wuellerstorfi,2.68,1.36
KN11002-0071PG,4.363,-43.697,3164,0.1,7,C. wuellerstorfi,2.2,0.66
KN11002-0071PG,4.363,-43.697,3164,0.1,7,C. wuellerstorfi,2.56,1.39
KN11002-0071PG,4.363,-43.697,3164,0.13,9.2,C. wuellerstorfi,2.57,1.37
KN11002-0071PG,4.363,-43.697,3164,0.13,9.2,C. wuellerstorfi,3.18,0.76
KN11002-0071PG,4.363,-43.697,3164,0.13,9.2,C. wuellerstorfi,3.11,1.07
KN11002-0071PG,4.363,-43.697,3164,0.17,10.4,C. wuellerstorfi,3.13,0.91
KN11002-0071PG,4.363,-43.697,3164,0.17,10.4,C. wuellerstorfi,2.89,0.36
KN11002-0071PG,4.363,-43.697,3164,0.2,11.3,C. wuellerstorfi,2.96,0.75
KN11002-0071PG,4.363,-43.697,3164,0.23,12.2,C. wuellerstorfi,3.62,0.28
KN11002-0071PG,4.363,-43.697,3164,0.23,12.2,C. wuellerstorfi,3.39,0.28
KN11002-0071PG,4.363,-43.697,3164,0.27,13.3,C. wuellerstorfi,3.53,0.73
KN11002-0071PG,4.363,-43.697,3164,0.3,14.2,C. wuellerstorfi,4.41,0.64
KN11002-0071PG,4.363,-43.697,3164,0.3,14.2,C. wuellerstorfi,3.74,0.34
KN11002-0071PG,4.363,-43.697,3164,0.33,15,C. wuellerstorfi,4.33,0.48
KN11002-0071PG,4.363,-43.697,3164,0.37,15.9,C. wuellerstorfi,4.19,0.51
KN11002-0071PG,4.363,-43.697,3164,0.37,15.9,C. wuellerstorfi,4.2,0.43
KN11002-0071PG,4.363,-43.697,3164,0.4,16.6,C. wuellerstorfi,4.07,0.28
KN11002-0071PG,4.363,-43.697,3164,0.43,17.2,C. wuellerstorfi,3.84,0.34
KN11002-0071PG,4.363,-43.697,3164,0.47,18.1,C. wuellerstorfi,3.12,-0.01
KN11002-0071PG,4.363,-43.697,3164,0.47,18.1,C. wuellerstorfi,3.86,0.47
KN11002-0071PG,4.363,-43.697,3164,0.5,18.8,C. wuellerstorfi,3.66,0.28
KN11002-0071PG,4.363,-43.697,3164,0.53,19.4,C. wuellerstorfi,4.24,0.56
KN11002-0071PG,4.363,-43.697,3164,0.57,20.3,C. wuellerstorfi,3.95,0.37
KN11002-0071PG,4.363,-43.697,3164,0.57,20.3,C. wuellerstorfi,3.54,0.85
KN11002-0071PG,4.363,-43.697,3164,0.6,21,C. wuellerstorfi,4.11,0.44
KN11002-0071PG,4.363,-43.697,3164,0.63,21.7,C. wuellerstorfi,4.06,0.34
KN11002-0071PG,4.363,-43.697,3164,0.63,21.7,C. wuellerstorfi,3.84,0.37
KN11002-0071PG,4.363,-43.697,3164,0.67,22.5,C. wuellerstorfi,3.6,0.17
KN11002-0071PG,4.363,-43.697,3164,0.7,23.2,C. wuellerstorfi,3.69,0.76
KN11002-0071PG,4.363,-43.697,3164,0.7,23.2,C. wuellerstorfi,3.61,0.53
KN11002-0071PG,4.363,-43.697,3164,0.73,23.9,C. wuellerstorfi,3.8,0.49
KN11002-0071PG,4.363,-43.697,3164,0.77,24.9,C. wuellerstorfi,3.46,0.33
KN11002-0071PG,4.363,-43.697,3164,0.8,25.6,C. wuellerstorfi,3.7,0.5
KN11002-0071PG,4.363,-43.697,3164,0.83,26.4,C. wuellerstorfi,3.61,0.77
KN11002-0071PG,4.363,-43.697,3164,0.83,26.4,C. wuellerstorfi,4.26,0.6
KN11002-0071PG,4.363,-43.697,3164,0.87,27.4,C. wuellerstorfi,3.75,0.52
KN11002-0071PG,4.363,-43.697,3164,0.9,28.1,C. wuellerstorfi,3.62,0.67
KN11002-0071PG,4.363,-43.697,3164,0.9,28.1,C. wuellerstorfi,4.12,0.71
KN11002-0071PG,4.363,-43.697,3164,0.93,28.8,C. wuellerstorfi,3.55,0.67
KN11002-0071PG,4.363,-43.697,3164,0.97,29.8,C. wuellerstorfi,3.49,0.69
KN11002-0071PG,4.363,-43.697,3164,1,30.6,C. wuellerstorfi,4,0.73
KN11002-0071PG,4.363,-43.697,3164,1,30.6,C. wuellerstorfi,3.38,0.49
KN11002-0071PG,4.363,-43.697,3164,1,30.6,C. wuellerstorfi,4.13,0.87
KN11002-0071PG,4.363,-43.697,3164,1.03,31.3,C. wuellerstorfi,3.96,0.84
KN11002-0071PG,4.363,-43.697,3164,1.07,32.3,C. wuellerstorfi,3.46,0.54
KN11002-0071PG,4.363,-43.697,3164,1.1,33.1,C. wuellerstorfi,3.91,0.56
KN11002-0071PG,4.363,-43.697,3164,1.13,33.8,C. wuellerstorfi,3.56,0.81
KN11002-0071PG,4.363,-43.697,3164,1.17,34.8,C. wuellerstorfi,3.48,0.77
KN11002-0071PG,4.363,-43.697,3164,1.2,35.6,C. wuellerstorfi,3.59,0.94
KN11002-0071PG,4.363,-43.697,3164,1.23,36.3,C. wuellerstorfi,3.42,1.04
KN11002-0071PG,4.363,-43.697,3164,1.27,37.3,C. wuellerstorfi,3.58,0.47
KN11002-0071PG,4.363,-43.697,3164,1.3,38,C. wuellerstorfi,3.82,0.78
KN11002-0071PG,4.363,-43.697,3164,1.33,38.8,C. wuellerstorfi,3.1,0.49
KN11002-0071PG,4.363,-43.697,3164,1.37,39.8,C. wuellerstorfi,3.82,0.75
KN11002-0071PG,4.363,-43.697,3164,1.4,40.5,C. wuellerstorfi,3.91,1.27
KN11002-0071PG,4.363,-43.697,3164,1.43,41.3,C. wuellerstorfi,3.83,0.96
KN11002-0071PG,4.363,-43.697,3164,1.47,42.3,C. wuellerstorfi,4.01,0.89
KN11002-0066PG,4.563,-43.382,3547,0,2,C. wuellerstorfi,1.99,0.9
KN11002-0066PG,4.563,-43.382,3547,0,2,C. wuellerstorfi,2.33,0.64
KN11002-0066PG,4.563,-43.382,3547,0,2,C. wuellerstorfi,2.44,0.88
KN11002-0066PG,4.563,-43.382,3547,0,2,C. wuellerstorfi,2.42,0.9
KN11002-0066PG,4.563,-43.382,3547,0.07,4.113207547,C. wuellerstorfi,1.8,0.96
KN11002-0066PG,4.563,-43.382,3547,0.07,4.113207547,C. wuellerstorfi,2.46,0.88
KN11002-0066PG,4.563,-43.382,3547,0.07,4.113207547,C. wuellerstorfi,2.42,0.9
KN11002-0066PG,4.563,-43.382,3547,0.1,5.018867925,C. wuellerstorfi,1.63,0.04
KN11002-0066PG,4.563,-43.382,3547,0.1,5.018867925,C. wuellerstorfi,2.25,1.03
KN11002-0066PG,4.563,-43.382,3547,0.1,5.018867925,C. wuellerstorfi,2.51,0.98
KN11002-0066PG,4.563,-43.382,3547,0.13,5.924528302,C. wuellerstorfi,1.98,0.43
KN11002-0066PG,4.563,-43.382,3547,0.17,7.132075472,C. wuellerstorfi,1.89,0.56
KN11002-0066PG,4.563,-43.382,3547,0.17,7.132075472,C. wuellerstorfi,2.29,1.18
KN11002-0066PG,4.563,-43.382,3547,0.2,8.037735849,C. wuellerstorfi,2.97,0.4
KN11002-0066PG,4.563,-43.382,3547,0.2,8.037735849,C. wuellerstorfi,2.68,1.01
KN11002-0066PG,4.563,-43.382,3547,0.23,8.943396226,C. wuellerstorfi,2.46,0.79
KN11002-0066PG,4.563,-43.382,3547,0.23,8.943396226,C. wuellerstorfi,2.34,0.33
KN11002-0066PG,4.563,-43.382,3547,0.27,10.1509434,C. wuellerstorfi,2.72,0.59
KN11002-0066PG,4.563,-43.382,3547,0.3,11.05660377,C. wuellerstorfi,3.54,0.04
KN11002-0066PG,4.563,-43.382,3547,0.3,11.05660377,C. wuellerstorfi,3.29,0.35
KN11002-0066PG,4.563,-43.382,3547,0.33,11.96226415,C. wuellerstorfi,2.76,-0.25
KN11002-0066PG,4.563,-43.382,3547,0.33,11.96226415,C. wuellerstorfi,3.28,0.75
KN11002-0066PG,4.563,-43.382,3547,0.37,13.16981132,C. wuellerstorfi,3.15,-0.12
KN11002-0066PG,4.563,-43.382,3547,0.4,14.0754717,C. wuellerstorfi,3.65,-0.01
KN11002-0066PG,4.563,-43.382,3547,0.43,14.98113208,C. wuellerstorfi,3.66,0.03
KN11002-0066PG,4.563,-43.382,3547,0.47,16.18867925,C. wuellerstorfi,3.54,-0.15
KN11002-0066PG,4.563,-43.382,3547,0.5,17.09433962,C. wuellerstorfi,3.96,0.22
KN11002-0066PG,4.563,-43.382,3547,0.53,18,C. wuellerstorfi,4.44,0.48
KN11002-0066PG,4.563,-43.382,3547,0.53,18,C. wuellerstorfi,4.2,0.43
KN11002-0066PG,4.563,-43.382,3547,0.53,18,C. wuellerstorfi,4.1,0.27
KN11002-0066PG,4.563,-43.382,3547,0.57,19.05,C. wuellerstorfi,3.63,0.35
KN11002-0066PG,4.563,-43.382,3547,0.57,19.05,C. wuellerstorfi,3.94,0.42
KN11002-0066PG,4.563,-43.382,3547,0.6,19.8375,C. wuellerstorfi,4.21,0.27
KN11002-0066PG,4.563,-43.382,3547,0.6,19.8375,C. wuellerstorfi,4,0.48
KN11002-0066PG,4.563,-43.382,3547,0.63,20.625,C. wuellerstorfi,3.58,0.21
KN11002-0066PG,4.563,-43.382,3547,0.67,21.675,C. wuellerstorfi,3.27,-0.07
KN11002-0066PG,4.563,-43.382,3547,0.7,22.4625,C. wuellerstorfi,3.86,0.39
KN11002-0066PG,4.563,-43.382,3547,0.73,23.25,C. wuellerstorfi,3.38,-0.05
KN11002-0066PG,4.563,-43.382,3547,0.77,24.3,C. wuellerstorfi,4.06,0.21
KN11002-0066PG,4.563,-43.382,3547,0.8,25.0875,C. wuellerstorfi,4.06,0.33
KN11002-0066PG,4.563,-43.382,3547,0.83,25.875,C. wuellerstorfi,3.82,0.32
KN11002-0066PG,4.563,-43.382,3547,0.87,26.925,C. wuellerstorfi,3.77,0.56
KN11002-0066PG,4.563,-43.382,3547,0.9,27.7125,C. wuellerstorfi,4.01,0.36
KN11002-0066PG,4.563,-43.382,3547,0.93,28.5,C. wuellerstorfi,3.65,0.28
KN11002-0066PG,4.563,-43.382,3547,0.93,28.5,C. wuellerstorfi,3.32,-0.35
KN11002-0066PG,4.563,-43.382,3547,0.97,29.55,C. wuellerstorfi,3.52,0.17
KN11002-0066PG,4.563,-43.382,3547,1,30.3375,C. wuellerstorfi,4.11,0.76
KN11002-0066PG,4.563,-43.382,3547,1,30.3375,C. wuellerstorfi,3.72,0.74
KN11002-0066PG,4.563,-43.382,3547,1.03,31.125,C. wuellerstorfi,3.23,0.13
KN11002-0066PG,4.563,-43.382,3547,1.03,31.125,C. wuellerstorfi,3.15,0.05
KN11002-0066PG,4.563,-43.382,3547,1.07,32.175,C. wuellerstorfi,3.3,0.26
KN11002-0066PG,4.563,-43.382,3547,1.1,32.9625,C. wuellerstorfi,3.5,0.34
KN11002-0066PG,4.563,-43.382,3547,1.13,33.75,C. wuellerstorfi,3.95,0.62
KN11002-0066PG,4.563,-43.382,3547,1.17,34.8,C. wuellerstorfi,4.4,0.82
KN11002-0066PG,4.563,-43.382,3547,1.17,34.8,C. wuellerstorfi,3.51,0.18
KN11002-0066PG,4.563,-43.382,3547,1.2,35.5875,C. wuellerstorfi,3.28,0.38
